par,mean_value,diff,mean_diff,upper_limit,lower_limit
par1,0.3285529914946785,2.4878570750348477,-0.1603542028445637,4.804775688149862,-5.12548409383899
par1,1.394579389805911,0.7929635246472123,-0.1603542028445637,4.804775688149862,-5.12548409383899
par1,-0.818299405833142,-3.251748573974086,-0.1603542028445637,4.804775688149862,-5.12548409383899
par1,-1.15758727835135,-4.262924416275945,-0.1603542028445637,4.804775688149862,-5.12548409383899
par1,-1.9332837123490352,-0.14327287071937156,-0.1603542028445637,4.804775688149862,-5.12548409383899
par1,-0.7769932098718142,-4.54374243091031,-0.1603542028445637,4.804775688149862,-5.12548409383899
par1,0.4180356711855049,-0.7257223260029286,-0.1603542028445637,4.804775688149862,-5.12548409383899
par1,0.5939643218535935,0.4272210220692501,-0.1603542028445637,4.804775688149862,-5.12548409383899
par1,0.719389658896602,-0.21574442568473928,-0.1603542028445637,4.804775688149862,-5.12548409383899
par1,-0.349958052745976,-3.1259652580281623,-0.1603542028445637,4.804775688149862,-5.12548409383899
par1,-0.2863391837370775,1.8680897650002088,-0.1603542028445637,4.804775688149862,-5.12548409383899
par1,-0.06445515889456965,1.8611565745994165,-0.1603542028445637,4.804775688149862,-5.12548409383899
par1,-0.5252292337219691,-2.177395604693653,-0.1603542028445637,4.804775688149862,-5.12548409383899
par1,0.56683024668875,-0.5966106486964068,-0.1603542028445637,4.804775688149862,-5.12548409383899
par1,-0.6267574438072454,-0.2653493933822247,-0.1603542028445637,4.804775688149862,-5.12548409383899
par1,-0.5071706605286004,-1.4263008304308613,-0.1603542028445637,4.804775688149862,-5.12548409383899
par1,-1.9445326899838964,-1.7255255420789961,-0.1603542028445637,4.804775688149862,-5.12548409383899
par1,-0.7916257697188964,2.7101947443771763,-0.1603542028445637,4.804775688149862,-5.12548409383899
par1,1.174413680581748,-0.6185624263527542,-0.1603542028445637,4.804775688149862,-5.12548409383899
par1,0.129077419297837,-2.9493552450591345,-0.1603542028445637,4.804775688149862,-5.12548409383899
par1,-0.034904808555756284,-3.385713690364354,-0.1603542028445637,4.804775688149862,-5.12548409383899
par1,-0.9611646522066248,-0.5853660731529581,-0.1603542028445637,4.804775688149862,-5.12548409383899
par1,-2.200093631936836,-0.4174790608081298,-0.1603542028445637,4.804775688149862,-5.12548409383899
par1,-2.5854617244303544,-7.258192750483591,-0.1603542028445637,4.804775688149862,-5.12548409383899
par1,-0.7423138329562675,4.066057848620218,-0.1603542028445637,4.804775688149862,-5.12548409383899
par1,-2.06185042308047,-0.27962701477517315,-0.1603542028445637,4.804775688149862,-5.12548409383899
par1,-1.758728386174776,1.5565849367740126,-0.1603542028445637,4.804775688149862,-5.12548409383899
par1,-1.057664577391784,-1.5949121065147105,-0.1603542028445637,4.804775688149862,-5.12548409383899
par1,-0.2535387774866242,-0.26672976056294806,-0.1603542028445637,4.804775688149862,-5.12548409383899
par1,-3.732720344088893,4.963675511166624,-0.1603542028445637,4.804775688149862,-5.12548409383899
par1,0.2016985081108242,-0.7964491993570011,-0.1603542028445637,4.804775688149862,-5.12548409383899
par1,-1.557687856874253,-1.4772248683011735,-0.1603542028445637,4.804775688149862,-5.12548409383899
par1,-1.066129132878078,1.724417952727191,-0.1603542028445637,4.804775688149862,-5.12548409383899
par1,-2.628990451051863,-7.171135297240574,-0.1603542028445637,4.804775688149862,-5.12548409383899
par1,0.8510350984220122,-0.5022229955258062,-0.1603542028445637,4.804775688149862,-5.12548409383899
par1,-1.6701670545021932,-2.7246504564663994,-0.1603542028445637,4.804775688149862,-5.12548409383899
par1,0.03801645991930991,-1.650552151194585,-0.1603542028445637,4.804775688149862,-5.12548409383899
par1,0.008429101546168605,-2.1301286067227205,-0.1603542028445637,4.804775688149862,-5.12548409383899
par1,-0.6807981381001471,3.7556360463267824,-0.1603542028445637,4.804775688149862,-5.12548409383899
par1,-1.245245664282968,1.3858904644288887,-0.1603542028445637,4.804775688149862,-5.12548409383899
par1,0.38093378393886956,0.45409434526252257,-0.1603542028445637,4.804775688149862,-5.12548409383899
par1,0.2617691060500218,-2.5948564339901172,-0.1603542028445637,4.804775688149862,-5.12548409383899
par1,-0.7751768265636717,-3.7710452541407653,-0.1603542028445637,4.804775688149862,-5.12548409383899
par1,-0.8688307496356005,0.6508906685023397,-0.1603542028445637,4.804775688149862,-5.12548409383899
par1,1.713673423705833,0.9518315793707117,-0.1603542028445637,4.804775688149862,-5.12548409383899
par1,0.14339085251034156,-0.25933170313456533,-0.1603542028445637,4.804775688149862,-5.12548409383899
par1,-0.8555521558413077,-1.8674401813981518,-0.1603542028445637,4.804775688149862,-5.12548409383899
par1,-0.5968176219635983,2.1058335542219995,-0.1603542028445637,4.804775688149862,-5.12548409383899
par1,-1.5352523345103977,-0.942907423007012,-0.1603542028445637,4.804775688149862,-5.12548409383899
par1,-0.5420004741182733,-1.6114550593858326,-0.1603542028445637,4.804775688149862,-5.12548409383899
par1,-2.3646204260411907,0.9456095137145513,-0.1603542028445637,4.804775688149862,-5.12548409383899
par1,-0.3091934059219308,-0.08860879489235701,-0.1603542028445637,4.804775688149862,-5.12548409383899
par1,-1.2727168724604447,-3.9021305780445914,-0.1603542028445637,4.804775688149862,-5.12548409383899
par1,-0.29985524283089915,-3.4791412477627124,-0.1603542028445637,4.804775688149862,-5.12548409383899
par1,0.017755984558183967,-0.16443783726705669,-0.1603542028445637,4.804775688149862,-5.12548409383899
par1,-0.7449993169731035,2.633555437587225,-0.1603542028445637,4.804775688149862,-5.12548409383899
par1,-0.9855787218615191,-1.8939587010596646,-0.1603542028445637,4.804775688149862,-5.12548409383899
par1,1.2251627621926033,-1.7581960883260963,-0.1603542028445637,4.804775688149862,-5.12548409383899
par1,-0.12377673369819253,4.53791187780746,-0.1603542028445637,4.804775688149862,-5.12548409383899
par2,-7.412348795692665,15.214269133545994,0.385224625743505,8.300578160807826,-7.5301289093208155
par2,1.6162443046180992,0.22928158294270573,0.385224625743505,8.300578160807826,-7.5301289093208155
par2,0.1835858625572246,-0.8951967754002118,0.385224625743505,8.300578160807826,-7.5301289093208155
par2,0.07188177428374484,0.8278882344978453,0.385224625743505,8.300578160807826,-7.5301289093208155
par2,0.7461814961471819,0.703813542608825,0.385224625743505,8.300578160807826,-7.5301289093208155
par2,0.5685608296516901,1.6089775422428938,0.385224625743505,8.300578160807826,-7.5301289093208155
par2,0.7668417883226815,-1.2920308498510469,0.385224625743505,8.300578160807826,-7.5301289093208155
par2,1.7344855862184663,-0.04069237646083623,0.385224625743505,8.300578160807826,-7.5301289093208155
par2,-0.9820050550243817,-0.05713608794887215,0.385224625743505,8.300578160807826,-7.5301289093208155
par2,0.8973635554717908,-1.7159697391810373,0.385224625743505,8.300578160807826,-7.5301289093208155
par2,1.118443392313552,0.4897613758661794,0.385224625743505,8.300578160807826,-7.5301289093208155
par2,1.3130628421260049,-0.22837831832235245,0.385224625743505,8.300578160807826,-7.5301289093208155
par2,0.008114662330138689,1.7394680515806107,0.385224625743505,8.300578160807826,-7.5301289093208155
par2,0.3767929230248468,-2.915532590628639,0.385224625743505,8.300578160807826,-7.5301289093208155
par2,-6.564369903079927,-16.910226920602668,0.385224625743505,8.300578160807826,-7.5301289093208155
par2,1.500650841770864,0.0019064480540980089,0.385224625743505,8.300578160807826,-7.5301289093208155
par2,0.9908522080581469,1.1890978318140262,0.385224625743505,8.300578160807826,-7.5301289093208155
par2,0.47220464861070865,-0.8370360064393918,0.385224625743505,8.300578160807826,-7.5301289093208155
par2,0.2945818205631529,-1.6357836242978183,0.385224625743505,8.300578160807826,-7.5301289093208155
par2,0.42340992662909993,0.42884884969589954,0.385224625743505,8.300578160807826,-7.5301289093208155
par2,0.757263109370302,2.476261357955238,0.385224625743505,8.300578160807826,-7.5301289093208155
par2,0.7206694942291806,-2.2058552765770965,0.385224625743505,8.300578160807826,-7.5301289093208155
par2,1.08832670203329,-0.021252863945157463,0.385224625743505,8.300578160807826,-7.5301289093208155
par2,1.0812406511837052,-0.5024458987149848,0.385224625743505,8.300578160807826,-7.5301289093208155
par2,1.2382345593361346,0.37803525640847524,0.385224625743505,8.300578160807826,-7.5301289093208155
par2,-0.3245726071001467,-1.170934596655092,0.385224625743505,8.300578160807826,-7.5301289093208155
par2,1.6971432733227667,0.27483180145144326,0.385224625743505,8.300578160807826,-7.5301289093208155
par2,0.4648542510923742,0.7326268154467723,0.385224625743505,8.300578160807826,-7.5301289093208155
par2,1.6632877195622573,0.03188157979066886,0.385224625743505,8.300578160807826,-7.5301289093208155
par2,0.3374005226189778,0.3783385741523464,0.385224625743505,8.300578160807826,-7.5301289093208155
par2,1.4065824873416757,0.27857286580022755,0.385224625743505,8.300578160807826,-7.5301289093208155
par2,-0.16800102655286564,0.04918113224338247,0.385224625743505,8.300578160807826,-7.5301289093208155
par2,0.26078509223117396,-0.7923131363504774,0.385224625743505,8.300578160807826,-7.5301289093208155
par2,1.5620817258683397,0.5230308683222402,0.385224625743505,8.300578160807826,-7.5301289093208155
par2,0.48352600874024404,1.697875034301393,0.385224625743505,8.300578160807826,-7.5301289093208155
par2,1.65801438817686,0.1918837072124302,0.385224625743505,8.300578160807826,-7.5301289093208155
par2,1.4748781998168323,-0.8412525800460493,0.385224625743505,8.300578160807826,-7.5301289093208155
par2,1.1175800757899403,0.8842952014927831,0.385224625743505,8.300578160807826,-7.5301289093208155
par2,0.6162525020611465,0.9695597755883852,0.385224625743505,8.300578160807826,-7.5301289093208155
par2,-0.12151948593134804,-1.6404476555645702,0.385224625743505,8.300578160807826,-7.5301289093208155
par2,0.9646010720594499,-1.8496996614045054,0.385224625743505,8.300578160807826,-7.5301289093208155
par2,0.030319742610444622,0.8334568775694849,0.385224625743505,8.300578160807826,-7.5301289093208155
par2,-6.562223658289754,16.91451940870272,0.385224625743505,8.300578160807826,-7.5301289093208155
par2,1.3868191845838689,-0.4104836987557645,0.385224625743505,8.300578160807826,-7.5301289093208155
par2,0.717499307918434,1.6891470864177416,0.385224625743505,8.300578160807826,-7.5301289093208155
par2,0.6210071452353145,0.030459875884263687,0.385224625743505,8.300578160807826,-7.5301289093208155
par2,-0.08468178403551113,2.1407809372598083,0.385224625743505,8.300578160807826,-7.5301289093208155
par2,0.3620619996343133,-1.1699280073841085,0.385224625743505,8.300578160807826,-7.5301289093208155
par2,-0.13634297513561666,1.6700885616196748,0.385224625743505,8.300578160807826,-7.5301289093208155
par2,1.3486037609571462,1.1744593210512169,0.385224625743505,8.300578160807826,-7.5301289093208155
par2,1.1058550514827146,1.2013448632253898,0.385224625743505,8.300578160807826,-7.5301289093208155
par2,-6.713711239016606,16.611544246898113,0.385224625743505,8.300578160807826,-7.5301289093208155
par2,1.1875533079823173,-0.6019068858903308,0.385224625743505,8.300578160807826,-7.5301289093208155
par2,1.4808312429017536,0.36418259674823505,0.385224625743505,8.300578160807826,-7.5301289093208155
par2,0.04406261205415263,-2.3941419941931734,0.385224625743505,8.300578160807826,-7.5301289093208155
par2,1.395597288095755,-0.6370839267404591,0.385224625743505,8.300578160807826,-7.5301289093208155
par2,-0.3461413711735325,0.12288579056621812,0.385224625743505,8.300578160807826,-7.5301289093208155
par2,1.4094681332845047,0.9062440560548517,0.385224625743505,8.300578160807826,-7.5301289093208155
par2,0.7933355883479568,-0.46823098626474713,0.385224625743505,8.300578160807826,-7.5301289093208155
par2,-0.05057061811019459,-2.140285901035335,0.385224625743505,8.300578160807826,-7.5301289093208155
par2,0.6574995388035727,-1.4573572957761138,0.385224625743505,8.300578160807826,-7.5301289093208155
par2,0.15325468955671873,-0.6567391514364527,0.385224625743505,8.300578160807826,-7.5301289093208155
par2,0.7096598444235245,1.7116819862906074,0.385224625743505,8.300578160807826,-7.5301289093208155
par2,0.3506392024514728,-2.146512072695155,0.385224625743505,8.300578160807826,-7.5301289093208155
par2,1.1941767873700568,0.5797491022640406,0.385224625743505,8.300578160807826,-7.5301289093208155
par2,0.8250833270113805,0.40473542798844764,0.385224625743505,8.300578160807826,-7.5301289093208155
par2,0.5203417780419913,-1.9269789530650427,0.385224625743505,8.300578160807826,-7.5301289093208155
par2,-6.972343805465546,16.09427911400023,0.385224625743505,8.300578160807826,-7.5301289093208155
par2,1.327749651036662,-1.582008440899592,0.385224625743505,8.300578160807826,-7.5301289093208155
par2,1.2476226950258686,-0.012319871355506828,0.385224625743505,8.300578160807826,-7.5301289093208155
par2,0.7934812502585039,0.5375387204527169,0.385224625743505,8.300578160807826,-7.5301289093208155
par2,-0.25871470313170136,2.326037247493859,0.385224625743505,8.300578160807826,-7.5301289093208155
par2,0.29490021186961357,1.836508590477067,0.385224625743505,8.300578160807826,-7.5301289093208155
par2,0.11952164800621906,1.459918137630361,0.385224625743505,8.300578160807826,-7.5301289093208155
par2,1.1904921215030315,1.3321630630942303,0.385224625743505,8.300578160807826,-7.5301289093208155
par2,1.760820638473481,0.05989283607342322,0.385224625743505,8.300578160807826,-7.5301289093208155
par2,0.5749692142384817,0.3586128018955691,0.385224625743505,8.300578160807826,-7.5301289093208155
par2,-1.223392492633463,0.27118352242684884,0.385224625743505,8.300578160807826,-7.5301289093208155
par2,-0.204085391919614,-0.3237838869309191,0.385224625743505,8.300578160807826,-7.5301289093208155
par2,0.949443606346768,-1.5399877614574373,0.385224625743505,8.300578160807826,-7.5301289093208155
par2,0.6300671336141059,-0.03346280413735536,0.385224625743505,8.300578160807826,-7.5301289093208155
par2,1.443337241275318,0.5527848552988055,0.385224625743505,8.300578160807826,-7.5301289093208155
par2,-0.005568938422867126,0.9680836057500917,0.385224625743505,8.300578160807826,-7.5301289093208155
par2,0.5740200978070125,-1.0617714626635282,0.385224625743505,8.300578160807826,-7.5301289093208155
par2,0.9642719818707878,1.5103310445175857,0.385224625743505,8.300578160807826,-7.5301289093208155
par2,0.8582529207897804,1.2598152770438733,0.385224625743505,8.300578160807826,-7.5301289093208155
par2,0.8113430990316972,1.0711669974771056,0.385224625743505,8.300578160807826,-7.5301289093208155
par2,-0.10151007523441122,-0.5427831022312912,0.385224625743505,8.300578160807826,-7.5301289093208155
par2,0.5454150678027304,2.553677723104059,0.385224625743505,8.300578160807826,-7.5301289093208155
par2,1.4409960128096442,0.1315412763687449,0.385224625743505,8.300578160807826,-7.5301289093208155
par2,1.085851415861186,-1.4738150522690674,0.385224625743505,8.300578160807826,-7.5301289093208155
par2,1.127544779581045,-0.11932358668176568,0.385224625743505,8.300578160807826,-7.5301289093208155
par2,0.5965016624395763,-0.8533076240278339,0.385224625743505,8.300578160807826,-7.5301289093208155
par2,0.8271452971079022,-0.6224304020214844,0.385224625743505,8.300578160807826,-7.5301289093208155
par2,1.6569878212544529,-0.5635230935720723,0.385224625743505,8.300578160807826,-7.5301289093208155
par2,0.5545126989783524,2.5364932468853887,0.385224625743505,8.300578160807826,-7.5301289093208155
par2,1.6023248313988532,-0.20828027763708135,0.385224625743505,8.300578160807826,-7.5301289093208155
par2,1.107003174211743,1.9702197184584227,0.385224625743505,8.300578160807826,-7.5301289093208155
par2,0.7840707589006672,2.500195636644101,0.385224625743505,8.300578160807826,-7.5301289093208155
par2,1.8299667219330367,0.1310143593221551,0.385224625743505,8.300578160807826,-7.5301289093208155
par2,-7.763076226661898,-14.512814272347676,0.385224625743505,8.300578160807826,-7.5301289093208155
par2,0.7310935644113776,-0.6332752516891843,0.385224625743505,8.300578160807826,-7.5301289093208155
par2,1.2225736564065246,-0.7033429632791105,0.385224625743505,8.300578160807826,-7.5301289093208155
par2,1.2572139604546273,-0.2607771587473575,0.385224625743505,8.300578160807826,-7.5301289093208155
par2,0.4502098971101601,0.7828526978405236,0.385224625743505,8.300578160807826,-7.5301289093208155
par2,-0.9374575797421085,0.9270500988132273,0.385224625743505,8.300578160807826,-7.5301289093208155
par2,-7.151196698348501,15.736573328585227,0.385224625743505,8.300578160807826,-7.5301289093208155
par2,0.6800568814450779,-1.5330699422800074,0.385224625743505,8.300578160807826,-7.5301289093208155
par2,1.051150156555947,1.3877253323843448,0.385224625743505,8.300578160807826,-7.5301289093208155
par2,0.3554130752782877,-3.129133180576094,0.385224625743505,8.300578160807826,-7.5301289093208155
par2,-7.750250419526248,-14.538465886618976,0.385224625743505,8.300578160807826,-7.5301289093208155
par2,1.0205128178876912,0.852158403363111,0.385224625743505,8.300578160807826,-7.5301289093208155
par2,1.1957720095440676,1.0420210693499947,0.385224625743505,8.300578160807826,-7.5301289093208155
par2,-0.5131415093775347,2.7917525100677185,0.385224625743505,8.300578160807826,-7.5301289093208155
par2,1.355964178034696,-0.9674008929762946,0.385224625743505,8.300578160807826,-7.5301289093208155
par2,0.9355570165240077,-0.3705174554728662,0.385224625743505,8.300578160807826,-7.5301289093208155
par2,1.189238321232696,-0.6188960055030075,0.385224625743505,8.300578160807826,-7.5301289093208155
par2,-1.045402762129997,-2.48563875629048,0.385224625743505,8.300578160807826,-7.5301289093208155
par2,0.8581320914799302,2.66835223525195,0.385224625743505,8.300578160807826,-7.5301289093208155
par2,0.3127217936942389,1.9907721860797631,0.385224625743505,8.300578160807826,-7.5301289093208155
par2,0.4310287118521173,0.2362525989535017,0.385224625743505,8.300578160807826,-7.5301289093208155
par2,-0.439129490623864,-0.9096949088177032,0.385224625743505,8.300578160807826,-7.5301289093208155
par2,-0.042097568074004624,-0.1598611057557381,0.385224625743505,8.300578160807826,-7.5301289093208155
par2,0.7538510547519541,0.804648812119617,0.385224625743505,8.300578160807826,-7.5301289093208155
par2,0.5011900854685521,-1.5259213265896279,0.385224625743505,8.300578160807826,-7.5301289093208155
par2,1.4517368010853318,0.3085533906318074,0.385224625743505,8.300578160807826,-7.5301289093208155
par2,1.188128126153056,0.44828982155498354,0.385224625743505,8.300578160807826,-7.5301289093208155
par2,1.3645475498096586,0.7173956656285008,0.385224625743505,8.300578160807826,-7.5301289093208155
par2,0.09056846155017156,0.8494095854483651,0.385224625743505,8.300578160807826,-7.5301289093208155
par2,0.5383676762644363,1.5779164236752985,0.385224625743505,8.300578160807826,-7.5301289093208155
par2,-0.12666560159077145,3.0856782569360774,0.385224625743505,8.300578160807826,-7.5301289093208155
par2,0.822805855044539,-0.3171837109261437,0.385224625743505,8.300578160807826,-7.5301289093208155
par2,1.1328167351077818,-0.9237157622013827,0.385224625743505,8.300578160807826,-7.5301289093208155
par2,1.1781802855491685,1.1527555515563888,0.385224625743505,8.300578160807826,-7.5301289093208155
par2,0.06444615138957155,1.1741555163286146,0.385224625743505,8.300578160807826,-7.5301289093208155
par2,0.19653527558552408,-1.1718490818385763,0.385224625743505,8.300578160807826,-7.5301289093208155
par3,2.4031033911489246,0.06815095630589285,-0.030746821318223466,4.506152426640471,-4.567646069276918
par3,-7.051700234324249,-18.1327908365413,-0.030746821318223466,4.506152426640471,-4.567646069276918
par3,2.4595492230142444,0.0372972720487339,-0.030746821318223466,4.506152426640471,-4.567646069276918
par3,1.7879592858274522,0.3694159523880389,-0.030746821318223466,4.506152426640471,-4.567646069276918
par3,2.2398224350624396,-0.6202575150867291,-0.030746821318223466,4.506152426640471,-4.567646069276918
par3,2.63890121357601,-2.5565468004806746e-6,-0.030746821318223466,4.506152426640471,-4.567646069276918
par3,2.319383640652043,-0.13648273754445484,-0.030746821318223466,4.506152426640471,-4.567646069276918
par3,1.83579090563057,0.4312096027319168,-0.030746821318223466,4.506152426640471,-4.567646069276918
par3,2.5639055875292955,0.1499886955466283,-0.030746821318223466,4.506152426640471,-4.567646069276918
par3,2.3114010164250134,-0.3616715835605775,-0.030746821318223466,4.506152426640471,-4.567646069276918
par3,2.2306981883335473,0.5963408933201679,-0.030746821318223466,4.506152426640471,-4.567646069276918
par3,1.8262478038313739,-0.324334693040089,-0.030746821318223466,4.506152426640471,-4.567646069276918
par3,0.8678563768159431,3.093261587714485,-0.030746821318223466,4.506152426640471,-4.567646069276918
par3,2.2324510201646737,0.3002437798535067,-0.030746821318223466,4.506152426640471,-4.567646069276918
par3,1.9392813936331899,0.8594863515604254,-0.030746821318223466,4.506152426640471,-4.567646069276918
par3,1.784669838374315,0.4600408734486121,-0.030746821318223466,4.506152426640471,-4.567646069276918
par3,2.264242796553099,-0.6509780342385731,-0.030746821318223466,4.506152426640471,-4.567646069276918
par3,1.8826307412570575,-0.8837802661904983,-0.030746821318223466,4.506152426640471,-4.567646069276918
